,Username,Link,Text,Human,Date
,syahren.ah,https://www.tiktok.com/@syahren.ah,bukan main emang sudah ketiga kali nya beli Dominant tidak pernah kecewa,Positif,30/12/2023
,lynxx._9,https://www.tiktok.com/@lynxx._9,liat iklan nya tidak aku lewatin enak banget liat kecantikan host nya,Positif,30/12/2023
,shadiqul_aqwall,https://www.tiktok.com/@shadiqul_aqwall,itu mah omongan nya doang kali kita yang pakai depan dia langsung tidak mungkin dia meluk kita langsung,Negatif,30/12/2023
,leboyy03,https://www.tiktok.com/@leboyy03,harga sesuai kualitas ,Positif,30/12/2023
,rrq.stevennn,https://www.tiktok.com/@rrq.stevennn,"DOMINANT PRO PLAYER DI CAMPUR MR CRUSH TERBAIK
",Positif,30/12/2023
,salehgunawangunaw5,https://www.tiktok.com/@salehgunawangunaw5,iya bener ka wangi banget aku sudah coba,Positif,30/12/2023
,ilmudaribukuu,https://www.tiktok.com/@ilmudaribukuu,dominant parfum aku banget,Positif,30/12/2023
,asalole_icikiwire,https://www.tiktok.com/@asalole_icikiwire,pengen beli takut nya tidak sesuai ekspektasi takut tidak enak bau nya,Negatif,30/12/2023
,ostlegion,https://www.tiktok.com/@ostlegion,ini asli scentplus?,Netral,30/12/2023
,farezzzztuuu,https://www.tiktok.com/@farezzzztuuu,parah sudah lima hari menunggu kurir terus,Negatif,29/12/2023
,dutaepik61,https://www.tiktok.com/@dutaepik61,aku sudah beli dominant yang lima puluh mili wangi nya enak banget tahan dua jam ,Positif,29/12/2023
,renufa,https://www.tiktok.com/@renufa,sudah pesen dari satu minggu pesen belum datang ,Negatif,29/12/2023
,ikhsanbukanintapayong,https://www.tiktok.com/@ikhsanbukanintapayong,parfum aku masih belum sampai juga kak lama banget pengiriman nya,Negatif,29/12/2023
,renoalfaqihh,https://www.tiktok.com/@renoalfaqihh,baru saya beli ternyata palsu padahal satu itu lima puluh ribu,Negatif,29/12/2023
,rynputra14,https://www.tiktok.com/@rynputra14,Gede parfum nya sesuai lah sama harga nya,Positif,29/12/2023
,luxzkyyy_ft_wannz,https://www.tiktok.com/@luxzkyyy_ft_wannz,aku beli side effect dapet yang palsu mulu gimana nih kak,Negatif,29/12/2023
,retnowijaya.pras2,https://www.tiktok.com/@retnowijaya.pras2,enak banget wangi nya dan parfum nya baru sampai makasih kak,Positif,28/12/2023
,ddwith_,https://www.tiktok.com/@ddwith_,dari semua itu kira kira harum nya paling mantap yang mana?,Netral,28/12/2023
,phacul.freak,https://www.tiktok.com/@phacul.freak,"lama ngirim nya, sudah mau seminggu belum di kirim",Negatif,28/12/2023
,faliqkhairulazman,https://www.tiktok.com/@faliqkhairulazman,suka boong nih iklan,Negatif,28/12/2023
,ghaziii76,https://www.tiktok.com/@ghaziii76,"andalan aku pas sekolah dominant langsung berasa jadi artis sekolah 
",Positif,28/12/2023
,sigit_rodriguez,https://www.tiktok.com/@sigit_rodriguez,dominant sama pro player him paling enak,Positif,27/12/2023
,_arsyaddd_,https://www.tiktok.com/@_arsyaddd_,Parfum apaan ini panas kena kulit,Negatif,27/12/2023
,ferdi.ferdi306,https://www.tiktok.com/@ferdi.ferdi306,pengemasan nya sering rusak,Negatif,27/12/2023
,anr_norival,https://www.tiktok.com/@anr_norival,"Kok ongkir nya mahal banget, harga nya jadi ga worth it ",Negatif,27/12/2023
,leevinhan,https://www.tiktok.com/@leevinhan,"aku ketipu nama merek nya juga, sama sama scentplus pas Dateng yang palsu",Negatif,27/12/2023
,dwiaguswidodo0,https://www.tiktok.com/@dwiaguswidodo0,Ongkir nya terlalu mahal untuk ukuran parfum,Negatif,27/12/2023
,tarub3806,https://www.tiktok.com/@tarub3806,Pesanan aku belom sampai,Negatif,26/12/2023
,uthakathaa,https://www.tiktok.com/@uthakathaa,tadi nya mau beli tapi karena host nya Sarah viloid tidak dulu deh,Negatif,26/12/2023
,iqbaljulypratamaaaaa12,https://www.tiktok.com/@iqbaljulypratamaaaaa12,aku sudah coba side effect pokok nya mantep banget nih parfum,Positif,26/12/2023
,www.seadanya,https://www.tiktok.com/@www.seadanya,males banget mau beli ongkir lebih mahal dari pada harga parfum nya,Negatif,26/12/2023
,karepku139,https://www.tiktok.com/@karepku139,di pulau Bali mahal banget ongkir nya ,Negatif,26/12/2023
,muhammadjadjialaf,https://www.tiktok.com/@muhammadjadjialaf,aku sudah beli yang hrny premium sama yang mr crush asli enak banget wangi nya,Positif,26/12/2023
,presidenmars18,https://www.tiktok.com/@presidenmars18,tetap Dominant sih enak banget dan tahan dua belas jam di baju cewek aku minta di manja terus,Positif,25/12/2023
,boksfor11,https://www.tiktok.com/@boksfor11,jelek banget nih parfum baru di semprot bau nya langsung hilang,Negatif,25/12/2023
,_21mikolassaputra,https://www.tiktok.com/@_21mikolassaputra,untuk pengiriman dari cirebon ke riau berapa lama ka,Netral,25/12/2023
,anakwayank92,https://www.tiktok.com/@anakwayank92,aer doang wangi nya tidak sampai tiga menit hilang,Negatif,25/12/2023
,kh01ru1_,https://www.tiktok.com/@kh01ru1_,side effect wangi nya bikin kangen,Positif,25/12/2023
,viscountmoba,https://www.tiktok.com/@viscountmoba,side effect emang kurang cocok buat out dor kaya bau nya kurang,Negatif,24/12/2023
,user5957386993834,https://www.tiktok.com/@user5957386993834,tetep mr crush black edition sudah buktikan tahan dua belas jam tahan wangi nya di baju,Positif,24/12/2023
,abang_wahyudin,https://www.tiktok.com/@abang_wahyudin,enak banget yang ini unik sih aroma nya,Positif,24/12/2023
,inisiapa183,https://www.tiktok.com/@inisiapa183,Parfum murah pasti tidak tahan lama,Negatif,24/12/2023
,rarieuttv,https://www.tiktok.com/@rarieuttv,sudah langganan enak banget tidak pernah kecewa deh sama scentplus,Positif,24/12/2023
,dodik2105,https://www.tiktok.com/@dodik2105,lama banget seminggu belum di kirim,Negatif,24/12/2023
,dark.postman,https://www.tiktok.com/@dark.postman,heran sama yang ketipu  padahal tinggal beli di toko scantplus official ,Negatif,24/12/2023
,el_mnpo10,https://www.tiktok.com/@el_mnpo10,emang dari dulu aku suka sama nih Scentplus apalagi yang varian Side Effect wangi nya tidak mengecewakan emang parfum nomor 1,Positif,24/12/2023
,gw_cium_nih_bibirnya,https://www.tiktok.com/@gw_cium_nih_bibirnya,"iklan pembohong yang bikin cewe nempel ke cowok itu bukan parfum, tapi duit dari harta warisan cowok",Negatif,24/12/2023
,ahmadali_ibrahim16,https://www.tiktok.com/@ahmadali_ibrahim16,tetap pemenang nya yang pro player dominant wangi nya lembut banget,Positif,23/12/2023
,anwr_yxy,https://www.tiktok.com/@anwr_yxy,tidak tahan lama,Negatif,22/12/2023
,giantid,https://www.tiktok.com/@giantid,tidak lagi lagi beli tidak tau lagi mana yang asli dan mana yang palsu ,Negatif,22/12/2023
,kevinarisandi2,https://www.tiktok.com/@kevinarisandi2,aku pakai yang dominant emang bener wangi banget ,Positif,22/12/2023
,dendasuryapurnama,https://www.tiktok.com/@dendasuryapurnama,side effect sama dominant sudah coba emang top banget wangi nya,Positif,21/12/2023
,_netkidss,https://www.tiktok.com/@_netkidss,kak kalo beli langsung di tempat nya Cirebon bisa ga ka,Netral,21/12/2023
,awiihoww,https://www.tiktok.com/@awiihoww,"yang sering ketipu itu kaum mendang mendingin harga, tau lah orang Indonesia kayak gimana",Negatif,21/12/2023
,garismiring281,https://www.tiktok.com/@garismiring281,side effect bau nya enak banget,Positif,21/12/2023
,ononihaa_,https://www.tiktok.com/@ononihaa_,"toko apaan kaya gini ongkir lebih mahal dari pada harga parfum nya, aneh banget",Negatif,21/12/2023
,zackstillblue,https://www.tiktok.com/@zackstillblue,tidak kecewa sih beli dominant awet buat motoran dan wangi nya enak,Positif,20/12/2023
,nbilll911,https://www.tiktok.com/@nbilll911,pengen beli yang tiga puluh lima mili tapi mahal weh belum nyukup duit nya,Negatif,20/12/2023
,muhmdfirgiawan,https://www.tiktok.com/@muhmdfirgiawan,sudah empat kali beli minyak wangi palsu di tempat toko yang berbeda,Negatif,20/12/2023
,baruknetas.05,https://www.tiktok.com/@baruknetas.05,side effect dan mr crush black tidak ada lawan,Positif,20/12/2023
,ariiqbal007,https://www.tiktok.com/@ariiqbal007,yang ketipu cari yang murah dan tidak ada duit wkwkwkw,Negatif,20/12/2023
,ahmad.gojali48,https://www.tiktok.com/@ahmad.gojali48,wah mantap nih produk parfum marketing nya keren dan niat,Positif,20/12/2023
,berot4k.senku,https://www.tiktok.com/@berot4k.senku,yang dominant cocok buat yang belum nikah tidak?,Netral,20/12/2023
,dedehaw400,https://www.tiktok.com/@dedehaw400,aku beli sudah bayar juga kok belum di kirim juga,Negatif,20/12/2023
,bagusshofyan,https://www.tiktok.com/@bagusshofyan,Kata nya tik tok shop udah mau tutup lagi?,Netral,19/12/2023
,riyadiinaazl,https://www.tiktok.com/@riyadiinaazl,di toko oren nama toko nya apa kak,Netral,19/12/2023
,ariframlan,https://www.tiktok.com/@ariframlan,dominant wangi nya cocok banget buat jalan jalan,Positif,19/12/2023
,cari_inf0,https://www.tiktok.com/@cari_inf0,kak ada botol khusus testimoni tidak takut nya nyesel beli,Netral,19/12/2023
,vkvanhellsing,https://www.tiktok.com/@vkvanhellsing,saking enak nya di beliin side effect malah di jadiin pengharum kamar sama kaka aku,Positif,19/12/2023
,kaptenfazz8,https://www.tiktok.com/@kaptenfazz8,mantap sih wangi nya tahan lama banget,Positif,19/12/2023
,sarpep79,https://www.tiktok.com/@sarpep79,kemahalan ongkir nya,Negatif,19/12/2023
,action.camera.bekasi,https://www.tiktok.com/@action.camera.bekasi,dominant wangi nya kaya cowok alay melehoy,Negatif,19/12/2023
,reyhand.fahrezi,https://www.tiktok.com/@reyhand.fahrezi,kak cewe aku tidak suka mr crush,Negatif,18/12/2023
,fahricobain94,https://www.tiktok.com/@fahricobain94,ongkir lebih Mahal dari pada harga parfum nya,Negatif,18/12/2023
,bobale95,https://www.tiktok.com/@bobale95,kak kenapa gak jual kaos dominant nya,Netral,18/12/2023
,rangga_el_17,https://www.tiktok.com/@rangga_el_17,Mr crush tetep jadi andalan buat olahraga,Positif,18/12/2023
,sayatidaktau00_,https://www.tiktok.com/@sayatidaktau00_,side effect emang keren bau nya enak banget tahan lama juga,Positif,18/12/2023
,iwanputrakediri,https://www.tiktok.com/@iwanputrakediri,sudah pernah pakai side effect kalo menurut aku terlalu nusuk,Negatif,18/12/2023
,superboy1312115,https://www.tiktok.com/@superboy1312115,dominant sama side effect enak semua wangi nya bikin aku ketagihan beli,Positif,17/12/2023
,tistiss_,https://www.tiktok.com/@tistiss_,lagi murah banget bisa bisa nya dominant empat puluh ribu,Positif,17/12/2023
,hadihabibi24,https://www.tiktok.com/@hadihabibi24,Mr Crush Black saya Suka Wangi Nya Dan Staycation,Positif,17/12/2023
,excyanz,https://www.tiktok.com/@excyanz,saking mantap nya dominant sampai cewek aku nyuruh make dominant terus pas ketumuan ,Positif,17/12/2023
,zaki..rahman,https://www.tiktok.com/@zaki..rahman,parfum kamu mahal kak,Negatif,17/12/2023
,rasyidrilex,https://www.tiktok.com/@rasyidrilex,aku suka cara nya cium wangi nya keren jadi kita tau sewangi itu dan senyaman itu parfum nya,Positif,16/12/2023
,riomcay,https://www.tiktok.com/@riomcay,ada parfum buat anak sekolah gak kak,Netral,16/12/2023
,kennzz_23,https://www.tiktok.com/@kennzz_23,sudah pernah nyobain dominant enak banget,Positif,16/12/2023
,alfin3406,https://www.tiktok.com/@alfin3406,saya sudah punya semua parfum dari scentplus enak semua aroma nya kaya parfum jutaan,Positif,16/12/2023
,jailanilaia,https://www.tiktok.com/@jailanilaia,saya suda sering pesan emang tidak ada lawan nya parfum scentplus,Positif,16/12/2023
,ucbrowser_official,https://www.tiktok.com/@ucbrowser_official,mahal banget ongkir nya lebih mahal dari parfum nya ka,Negatif,15/12/2023
,bagundal_69,https://www.tiktok.com/@bagundal_69,sekali semprot satu jam sudah hilang wangi nya,Negatif,15/12/2023
,herkan.effendi,https://www.tiktok.com/@herkan.effendi,dominant parfum terenak di tahun ini,Positif,15/12/2023
,shakilaputri51220,https://www.tiktok.com/@shakilaputri51220,mahal banget harga parfum nya kak mending beli ayam bakar,Negatif,15/12/2023
,baymax_ysr,https://www.tiktok.com/@baymax_ysr,"Aku pakai staycation, lebih enak wangi nya",Positif,15/12/2023
,dyreff,https://www.tiktok.com/@dyreff,parfum side effect pas sudah seminggu di hoodie wangi nya tetap ada seperti wangi coklat mantap betul,Positif,15/12/2023
,ajiwekwek,https://www.tiktok.com/@ajiwekwek,takut nya entar yang datang parfum lain,Negatif,15/12/2023
,xyz.b27,https://www.tiktok.com/@xyz.b27,aku lebih suka dominant di campur side effect asli parah sih wangi nya perfect,Positif,15/12/2023
,rhovi.aza,https://www.tiktok.com/@rhovi.aza,sumpah yang side effect kaya tai bau nya tidak enak banget nyesel sudah beli,Negatif,15/12/2023
,sandika3300,https://www.tiktok.com/@sandika3300,ini aku test beli yang sepuluh mili wangi nya sumpah enak banget sampe aku semprot ke alat sholat,Positif,15/12/2023
,32gas,https://www.tiktok.com/@32gas,iklan nya ngeri bagus banget visual nya,Positif,15/12/2023
,di10.store23,https://www.tiktok.com/@di10.store23,Wangi sabun mandi nyesel beli,Negatif,15/12/2023
,satebaksomieayamrendang,https://www.tiktok.com/@satebaksomieayamrendang,dominant bau nya tidak enak parah bau permen basi gitu,Negatif,15/12/2023
,varfil25,https://www.tiktok.com/@varfil25,saya beli malah tidak enak wanggi nya Wanggi nya nyegat banget,Negatif,15/12/2023
,pilot_jetty,https://www.tiktok.com/@pilot_jetty,kakak aku sudah pakai side effect wangi nya tidak ada tanding aku suka banget sama wangi nya,Positif,15/12/2023
,sorryb3lly,https://www.tiktok.com/@sorryb3lly,kok aku tidak suka bau dominant ya walaupun aku baru beli,Negatif,15/12/2023
,nawi1976,https://www.tiktok.com/@nawi1976,dulu beli yg dominant kok pas datang tidak ada kemasan box nya cuma di bungkus plastik doang,Negatif,15/12/2023
,agungsiswantoaluminium,https://www.tiktok.com/@agungsiswantoaluminium,dulu tiga puluh ribut dapat tiga sekarang mahal,Negatif,15/12/2023
,myth1st,https://www.tiktok.com/@myth1st,pernah cobain dominant tidak cocok sama wangi nya,Negatif,15/12/2023
,johanes_prasetyoo,https://www.tiktok.com/@johanes_prasetyoo,scentplus ini parfum nya pakai parfum bibit tidak ?,Netral,15/12/2023
,xxannz4,https://www.tiktok.com/@xxannz4,keren selalu inovasi dan kreatif bikin iklan nya,Positif,15/12/2023
,kin666pm,https://www.tiktok.com/@kin666pm,varian yang paling laris terjual apa kak,Netral,15/12/2023
,mj_voxzy.0107,https://www.tiktok.com/@mj_voxzy.0107,kak pengen tapi ongkir ke Aceh tujuh puluh ribu jadi males beli nya,Negatif,15/12/2023
,hadiprayitno753,https://www.tiktok.com/@hadiprayitno753,bau parfum nya cepet hilang,Negatif,15/12/2023
,dody_cs,https://www.tiktok.com/@dody_cs,pernah beli yang dominant kurang tahan lama satu jam sudah hilang wangi nya,Negatif,15/12/2023
,imam_sayfullah,https://www.tiktok.com/@imam_sayfullah,kapok saya beli parfum online yang kata nya tahan lama baru juga kena angin barapa jam sudah hilang wangi nya,Negatif,14/12/2023
,apipapipupp,https://www.tiktok.com/@apipapipupp,enakan pro player for him ketimbang dominant dominant bau nya aneh,Negatif,14/12/2023
,upload_ulang123,https://www.tiktok.com/@upload_ulang123,produk tidak lengkap di keranjang kuning,Negatif,14/12/2023
,faiqa.com.1,https://www.tiktok.com/@faiqa.com.1,kemahalan buat ukuran parfum lokal,Negatif,14/12/2023
,montirpalsu,https://www.tiktok.com/@montirpalsu,aku nyoba punya temen bau nya enak banget kaya bapak bapak mau berangkat jumatan,Positif,14/12/2023
,cogal_cowotegal86,https://www.tiktok.com/@cogal_cowotegal86,biasa aja wangi nya kaya parfum lokal yang murahan,Negatif,14/12/2023
,akykoo,https://www.tiktok.com/@akykoo,side effect andalan aku buat kuliah,Positif,14/12/2023
,dewisandra_9,https://www.tiktok.com/@dewisandra_9,Dominant suami aku tidak suka wangi nya,Negatif,14/12/2023
,zidniilma85,https://www.tiktok.com/@zidniilma85,aku yang setia ke HRNY premium soft banget dan bikin ketagihan wangi nya,Positif,14/12/2023
,kenamental624,https://www.tiktok.com/@kenamental624,di awal kaya wangi obat sirup parfum nya ka,Negatif,14/12/2023
,muhammadjadjialaf,https://www.tiktok.com/@muhammadjadjialaf,hrny premium enak banget wangi nya seger kaya abis mandi,Positif,14/12/2023
,aris12224,https://www.tiktok.com/@aris12224,bagus kakak botol dominant nya kaya parfum mahal,Positif,14/12/2023
,anak.bujang.maran,https://www.tiktok.com/@anak.bujang.maran,ga ada yang tahan lama nih parfum,Negatif,14/12/2023
,_timo88,https://www.tiktok.com/@_timo88,penjualan terlairs banget nih parfum muncul terus di beranda aku,Positif,14/12/2023
,konichiwwaaaaa,https://www.tiktok.com/@konichiwwaaaaa,boong ah,Negatif,14/12/2023
,nani56945,https://www.tiktok.com/@nani56945,terakhir order msih via web sekarang sudah jadi top 1 parfum di tik tok aja,Positif,14/12/2023
,ny.mandu,https://www.tiktok.com/@ny.mandu,bener banget yang side effect aku suka banget nyium nyium terus pacar aku terus kalo ketemu gara gara pake parfum ini,Positif,14/12/2023
,6abriellll,https://www.tiktok.com/@6abriellll,"beli dua kali dengan tempat sama, sama sama tidak sampai barang nya di lokasi",Negatif,14/12/2023
,twnty2wo_,https://www.tiktok.com/@twnty2wo_,Dominant sama mr.crush black masih jadi andalan,Positif,14/12/2023
,ndoroo_slamet,https://www.tiktok.com/@ndoroo_slamet,jagan percaya sama iklan boong,Negatif,14/12/2023
,toryvictory_,https://www.tiktok.com/@toryvictory_,sticker botol nya lepas lepas di ujung nya kaya buru buru dipasang jadi di pegang nya tidak enak karena lepas kaya palsu jadi nya,Negatif,14/12/2023
,.bungawo,https://www.tiktok.com/@.bungawo,aku beli side effect tapi wangi nya cuma satu jam hilang,Negatif,14/12/2023
,kenzokingkafe,https://www.tiktok.com/@kenzokingkafe,karena side effect wangi nya enak banget jadi nya  cewek aku mau di ajak ketemuan terus,Positif,14/12/2023
,bs.doa,https://www.tiktok.com/@bs.doa,kualitas nya jelek di baju putih membekas parfum nya,Negatif,14/12/2023
,andrifebriansyah22,https://www.tiktok.com/@andrifebriansyah22,Side Effect selalu jadi andalan wangi nya unik dan mewah aku suka banget sama wangi nya sudah habis tiga kemarin baru sampai lagi selanjut nya mau coba beli dua Side Effect dan dominant,Positif,13/12/2023
,naufalkhalishrpp,https://www.tiktok.com/@naufalkhalishrpp,kenapa side effect punya aku awal sampai emang wangi tapi setelah sebulan wangi nya malah berkurang tuh parfum sejam doang tahan aroma nya,Negatif,13/12/2023
,baruknetas.05,https://www.tiktok.com/@baruknetas.05,menurut saya side effect dan mr crush black lahh yang paling enak,Positif,13/12/2023
,proargi9_plus,https://www.tiktok.com/@proargi9_plus,mantap nih parfum iklan nya keren dan host nya cantik cantik semua,Positif,13/12/2023
,acscang,https://www.tiktok.com/@acscang,aku pake dominant wangi nya kaya sultan sultan arab,Positif,13/12/2023
,wedy_valen,https://www.tiktok.com/@wedy_valen,Mantap kak semoga scentplus bisa mendunia,Positif,13/12/2023
,fay_cyber,https://www.tiktok.com/@fay_cyber,dominant tidak ada lawan wangi nya enak banget,Positif,13/12/2023
,sulfian_ahmad,https://www.tiktok.com/@sulfian_ahmad,Wangi nya biasa aja tidak seperti di iklan,Negatif,13/12/2023
,gell4you_,https://www.tiktok.com/@gell4you_,Dapat kotak nya kah saat pembelian?,Netral,13/12/2023
,carramtabz,https://www.tiktok.com/@carramtabz,saya pakai side effect istri aku malah tidak suka kata nya bau aku jadi kaya cewek,Negatif,13/12/2023
,gosongjangan,https://www.tiktok.com/@gosongjangan,tapi wangi nya beda beda aku sudah beli dua kali enakan yang pertama wangi nya,Negatif,13/12/2023
,irhamhafiz_,https://www.tiktok.com/@irhamhafiz_,Sudah beli dua parfum terenak nya kak side effect dan dominant wangi nya tidak ada dua nya nih parfum ,Positif,13/12/2023
,vysx745,https://www.tiktok.com/@vysx745,toko offline nya didaerah jakarta ada tidak kak,Netral,13/12/2023
,adhitya84,https://www.tiktok.com/@adhitya84,punya nomor dua sama tiga emang enak asli aku suka banget sama wangi nya,Positif,13/12/2023
,dapa.wahyu,https://www.tiktok.com/@dapa.wahyu,Awal nyoba side effect wangi nya kaya lagi di hotel mahal wangi nya bikin candu dan ninggalin jejak pasti nya,Positif,13/12/2023
,raja_kompang,https://www.tiktok.com/@raja_kompang,beli pertama kali wangi nya awet,Positif,13/12/2023
,astaroth.s,https://www.tiktok.com/@astaroth.s,buat cowo yang tipe nya rendah hati atau gembira ada saran nya tidak kak,Netral,13/12/2023
,anjas_juli,https://www.tiktok.com/@anjas_juli,asli tidak teroma entar di kirim yang palsu lagi ,Negatif,13/12/2023
,yoursugarbaby69,https://www.tiktok.com/@yoursugarbaby69,Penasaran beda semua varian pro player kak kayak nya enak semua,Positif,13/12/2023
,dcy_sego,https://www.tiktok.com/@dcy_sego,Dominant sih the terkeren itu emang,Positif,13/12/2023
,fikrireza943,https://www.tiktok.com/@fikrireza943,tidak enak cepat hilang bau nya baru juga semprot sepuluh menit sudah hilang,Negatif,13/12/2023
,josesputrra,https://www.tiktok.com/@josesputrra,boong ini dia nyium nya di bikin bikin kaya wangi banget padahal aku beli biasa aja bau nya,Negatif,13/12/2023
,andre_prasetya1989,https://www.tiktok.com/@andre_prasetya1989,terlalu berlebihan iklan nya,Negatif,13/12/2023
,xxxgame_147,https://www.tiktok.com/@xxxgame_147,side effect sudah pernah coba wangi nya enak banget bikin cewek cewek pada deketin aku,Positif,13/12/2023
,tiktokqwerty_,https://www.tiktok.com/@tiktokqwerty_,asik sudah ada keranjang kuning,Positif,13/12/2023
,filhan2213,https://www.tiktok.com/@filhan2213,aku pakai dominant tapi cewe aku malah tidak suka,Negatif,13/12/2023
,ntonkuh,https://www.tiktok.com/@ntonkuh,gara gara side effect aku baru makai seminggu langsung dapet cewek,Positif,12/12/2023
,sixteen_march,https://www.tiktok.com/@sixteen_march,Horeee scentplus balik lagi guys rekomendasi banget buat kamu yang mau tampil wangi,Positif,12/12/2023
,noface6803,https://www.tiktok.com/@noface6803,dominant sih paling aku suka dan bau nya lembut,Positif,12/12/2023
,syasaaryo,https://www.tiktok.com/@syasaaryo,kartu cewe sexy tidak usah di masukin ke kemasan parfum nya bisa tidak,Negatif,12/12/2023
,irulanam42,https://www.tiktok.com/@irulanam42,Bahan botol nya tidak berkualitas tinggi dan mudah rusak,Negatif,12/12/2023
,jllgembrock_3025,https://www.tiktok.com/@jllgembrock_3025,setelah saya beli cuman ke pakai satu kali mungkin kurang cocok karna selera tiap orang berbeda,Negatif,12/12/2023
